"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"117","Metabolism of carbohydrates_Homo sapiens_R-HSA-71387","2/282",0.474801692892754,0.571156460796499,0.610762132447712,0.706762510091635,-0.372512350537176,0.277468823307746,"MAN2B1;SLC2A5"
"118","Signaling by Wnt_Homo sapiens_R-HSA-195721","2/295",0.498503729404805,0.57929001282137,0.635357302447519,0.723890697050862,-0.382211454451483,0.266074290383287,"RAC2;PLCB2"
"119","Extracellular matrix organization_Homo sapiens_R-HSA-1474244","2/283",0.476648557211467,0.571156460796499,0.612696996158576,0.706762510091635,-0.324326895068471,0.240318392529153,"ITGB2;COL8A2"
"120","MAP kinase activation in TLR cascade_Homo sapiens_R-HSA-450294","1/60",0.288560691751622,0.42220985424711,0.357097211176954,0.530871789878039,-0.191672930801294,0.238220672363095,"RPS6KA1"
"121","TRAF6 Mediated Induction of proinflammatory cytokines_Homo sapiens_R-HSA-168180","1/72",0.335474130160811,0.457165726395615,0.410818050239563,0.56819610928656,-0.166657603005334,0.182025172884012,"RPS6KA1"
"122","PCP/CE pathway_Homo sapiens_R-HSA-4086400","1/91",0.403558974798328,0.509951795426978,0.486969255345728,0.623859230350749,-0.184274226174923,0.167216448249453,"RAC2"
"123","Signaling by SCF-KIT_Homo sapiens_R-HSA-1433557","2/325",0.550553336061937,0.617152529940397,0.68754782768006,0.773354882630983,-0.274152242917372,0.163622678175456,"LYN;VAV1"
"124","Ca2+ pathway_Homo sapiens_R-HSA-4086398","1/61",0.292592419016218,0.422817043421347,0.361752294317255,0.532101258307921,-0.132585707747828,0.162944480372813,"PLCB2"
"125","Class I MHC mediated antigen processing & presentation_Homo sapiens_R-HSA-983169","2/305",0.516272059136724,0.590632232263413,0.653457092367088,0.738459640967685,-0.239102638998529,0.158075872886674,"CYBB;CYBA"
"126","FCERI mediated NF-kB activation_Homo sapiens_R-HSA-2871837","1/111",0.467764541460733,0.566864984397944,0.556661641326355,0.684743080923569,-0.20205146709718,0.153516729891218,"LYN"
"127","Integration of energy metabolism_Homo sapiens_R-HSA-163685","1/110",0.464723503539965,0.566636552561887,0.553409893024777,0.683768667826169,-0.182677571529849,0.139988136910804,"PLCB2"
"128","Vesicle-mediated transport_Homo sapiens_R-HSA-5653656","3/492",0.528566460639265,0.597323073405348,0.699010871814281,0.774203276352072,-0.202942036099313,0.129393148818901,"VAMP8;STAB1;CTSC"
"129","Post-translational protein modification_Homo sapiens_R-HSA-597592","3/521",0.567512941415259,0.633608826158402,0.735646409110697,0.805156306034542,-0.221848259962626,0.12567520361438,"ST6GAL1;B3GNT5;CTSC"
"130","Signaling by PTK6_Homo sapiens_R-HSA-8848021","1/67",0.316311589571732,0.444114252024958,0.388993873723286,0.55456562510294,-0.106533705796809,0.122623225929828,"DOK1"
"131","Infectious disease_Homo sapiens_R-HSA-5663205","2/348",0.587848830267469,0.653687899257425,0.723368950540708,0.794848095851054,-0.227240899483881,0.120729784794846,"CD4;CCR5"
"132","Vpu mediated degradation of CD4_Homo sapiens_R-HSA-180534","1/51",0.251234890204757,0.381657374190833,0.313668599591476,0.48715011556665,-0.0870005744810124,0.120179719080892,"CD4"
"133","NGF signalling via TRKA from the plasma membrane_Homo sapiens_R-HSA-187037","2/374",0.627223737973847,0.683796859438155,0.759709663962102,0.824813141040034,-0.250121379897891,0.116669608673482,"RPS6KA1;VAV1"
"134","Senescence-Associated Secretory Phenotype (SASP)_Homo sapiens_R-HSA-2559582","1/77",0.354104200284405,0.475560230333645,0.431874271021187,0.590436605239577,-0.108958808800899,0.113117119107787,"RPS6KA1"
"135","Host Interactions of HIV factors_Homo sapiens_R-HSA-162909","1/129",0.519665473104521,0.592077875094496,0.611361337225365,0.706762510091635,-0.17108600783082,0.111987767355269,"CD4"
"136","MyD88 cascade initiated on plasma membrane_Homo sapiens_R-HSA-975871","1/82",0.372216467327919,0.483533541668979,0.452189151530196,0.598179215199861,-0.109977179894137,0.108688213530966,"RPS6KA1"
"137","Opioid Signalling_Homo sapiens_R-HSA-111885","1/81",0.368634747677807,0.483533541668979,0.448184235874613,0.598179215199861,-0.107279846866794,0.107059812559315,"PLCB2"
"138","PI-3K cascade:FGFR1_Homo sapiens_R-HSA-5654689","1/122",0.500106485888952,0.57929001282137,0.590927713557433,0.702042326363104,-0.15321714624638,0.106169405480318,"VAV1"
"139","GAB1 signalosome_Homo sapiens_R-HSA-180292","1/125",0.508583737538631,0.584240822461734,0.599811361984713,0.70655745182945,-0.151445544150888,0.102396179338175,"VAV1"
"140","Toll Like Receptor 10 (TLR10) Cascade_Homo sapiens_R-HSA-168142","1/82",0.372216467327919,0.483533541668979,0.452189151530196,0.598179215199861,-0.102325364889458,0.101126080150854,"RPS6KA1"
"141","PI-3K cascade:FGFR2_Homo sapiens_R-HSA-5654695","1/122",0.500106485888952,0.57929001282137,0.590927713557433,0.702042326363104,-0.144746705219807,0.100299946937465,"VAV1"
"142","Negative regulation of the PI3K/AKT network_Homo sapiens_R-HSA-199418","1/90",0.400154527851941,0.507958715720729,0.483214808334917,0.621915355171791,-0.10836029666795,0.0992476819141955,"VAV1"
"143","PI-3K cascade:FGFR3_Homo sapiens_R-HSA-5654710","1/122",0.500106485888952,0.57929001282137,0.590927713557433,0.702042326363104,-0.135293372817041,0.0937494093142433,"VAV1"
"144","Toll Like Receptor 5 (TLR5) Cascade_Homo sapiens_R-HSA-168176","1/82",0.372216467327919,0.483533541668979,0.452189151530196,0.598179215199861,-0.0934672539184403,0.0923717889640307,"RPS6KA1"
"145","PI3K/AKT activation_Homo sapiens_R-HSA-198203","1/125",0.508583737538631,0.584240822461734,0.599811361984713,0.70655745182945,-0.131281252757563,0.0887625897247298,"VAV1"
"146","PI-3K cascade:FGFR4_Homo sapiens_R-HSA-5654720","1/122",0.500106485888952,0.57929001282137,0.590927713557433,0.702042326363104,-0.127694786737369,0.0884840889089637,"VAV1"
"147","PI3K events in ERBB4 signaling_Homo sapiens_R-HSA-1250342","1/122",0.500106485888952,0.57929001282137,0.590927713557433,0.702042326363104,-0.117916577208068,0.081708432803749,"VAV1"
"148","EPH-Ephrin signaling_Homo sapiens_R-HSA-2682334","1/95",0.41698630697251,0.522172042064675,0.501720334141926,0.633992058597525,-0.0920497917657137,0.0805161272659463,"LYN"
"149","PIP3 activates AKT signaling_Homo sapiens_R-HSA-1257604","1/122",0.500106485888952,0.57929001282137,0.590927713557433,0.702042326363104,-0.110356454542506,0.0764697650147647,"VAV1"
"150","Downstream signaling events of B Cell Receptor (BCR)_Homo sapiens_R-HSA-1168372","1/192",0.664830563663014,0.721964440227804,0.755394580592637,0.823528209430405,-0.168192874844898,0.068660210422077,"VAV1"
"151","Signaling by NOTCH_Homo sapiens_R-HSA-157118","1/122",0.500106485888952,0.57929001282137,0.590927713557433,0.702042326363104,-0.097506498385597,0.0675655905209171,"MFNG"
"152","Regulation of insulin secretion_Homo sapiens_R-HSA-422356","1/80",0.365032774963436,0.483233863999215,0.444150494921214,0.598179215199861,-0.0654287108888243,0.065936969948575,"PLCB2"
"153","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling_Homo sapiens_R-HSA-6811558","1/83",0.375778046751218,0.485889753473668,0.456165444684786,0.598179215199861,-0.0556014302651601,0.0544202674576489,"VAV1"
"154","Phase 1 - Functionalization of compounds_Homo sapiens_R-HSA-211945","1/92",0.406944269693952,0.511902746492844,0.490696842925655,0.62575101987767,-0.058469688964961,0.0525688713801724,"TBXAS1"
"155","Collagen formation_Homo sapiens_R-HSA-1474290","1/85",0.382841233384322,0.492730846670562,0.464032967592797,0.605639272257266,-0.0508938990335347,0.0488650091675599,"COL8A2"
"156","Cellular Senescence_Homo sapiens_R-HSA-2559583","1/161",0.599847081623557,0.661736066235511,0.692681171852931,0.773354882630983,-0.0945423768433763,0.048318767139009,"RPS6KA1"
"157","Interleukin receptor SHC signaling_Homo sapiens_R-HSA-912526","1/245",0.752597138493656,0.804700017312448,0.834732620239168,0.892521801640341,-0.152646361323101,0.0433859430328954,"INPP5D"
"158","Constitutive Signaling by Aberrant PI3K in Cancer_Homo sapiens_R-HSA-2219530","1/61",0.292592419016218,0.422817043421347,0.361752294317255,0.532101258307921,-0.0304398833903251,0.0374098465505746,"VAV1"
"159","Membrane Trafficking_Homo sapiens_R-HSA-199991","2/420",0.689707027685236,0.740303296125466,0.814105625439743,0.873827659738412,-0.0851406828833051,0.0316287734297014,"VAMP8;CTSC"
"160","Diseases of signal transduction_Homo sapiens_R-HSA-5663202","1/288",0.806730521877737,0.859276188053682,0.879973376369578,0.937289649926217,-0.141802813897427,0.0304543653136351,"VAV1"
"161","Potassium Channels_Homo sapiens_R-HSA-1296071","1/99",0.430113972620659,0.530526615904881,0.516053617771174,0.640459400626725,-0.0282623360937786,0.0238450757664954,"KCNQ1"
"162","Signaling by ERBB4_Homo sapiens_R-HSA-1236394","1/330",0.848228896792591,0.878671862355286,0.912312963949363,0.942999213767097,-0.140312815217256,0.0230961564530145,"VAV1"
"163","Programmed Cell Death_Homo sapiens_R-HSA-5357801","1/166",0.611115179724003,0.668858346312098,0.703772689114471,0.77638415703898,-0.0453511623760966,0.0223340791072817,"CD14"
"164","Amyloid fiber formation_Homo sapiens_R-HSA-977225","1/68",0.320187413083991,0.445060504186748,0.393421454354032,0.555183575179801,-0.0184234463815681,0.0209815195959957,"TGFBI"
"165","L1CAM interactions_Homo sapiens_R-HSA-373760","1/96",0.420296055614612,0.523956517761714,0.50534236256874,0.635679533005021,-0.0237429127866807,0.020580259972905,"RPS6KA1"
"166","Downstream signaling of activated FGFR2_Homo sapiens_R-HSA-5654696","1/329",0.847352010857141,0.878671862355286,0.911653510382964,0.942999213767097,-0.123841673873166,0.0205130201127133,"VAV1"
"167","Biological oxidations_Homo sapiens_R-HSA-211859","1/199",0.677990064894607,0.730547434266282,0.76770749985214,0.827219709143004,-0.0500555891671143,0.0194527354439846,"TBXAS1"
"168","COPII (Coat Protein 2) Mediated Vesicle Transport_Homo sapiens_R-HSA-204005","1/68",0.320187413083991,0.445060504186748,0.393421454354032,0.555183575179801,-0.0169758920691435,0.0193329741206609,"CTSC"
"169","Downstream signaling of activated FGFR3_Homo sapiens_R-HSA-5654708","1/329",0.847352010857141,0.878671862355286,0.911653510382964,0.942999213767097,-0.11484629837402,0.0190230344498549,"VAV1"
"170","Downstream signaling of activated FGFR1_Homo sapiens_R-HSA-5654687","1/332",0.849967717928657,0.878671862355286,0.913617364445362,0.942999213767097,-0.107758771407092,0.017516932811201,"VAV1"
"171","Apoptosis_Homo sapiens_R-HSA-109581","1/163",0.604392637061437,0.664115229656441,0.697166007069467,0.774203276352072,-0.0346847484554027,0.0174648540827095,"CD14"
"172","ER to Golgi Anterograde Transport_Homo sapiens_R-HSA-199977","1/131",0.52511309317565,0.595842611848288,0.617012607219701,0.708799606640813,-0.0270057348692715,0.0173955179164502,"CTSC"
"173","Downstream signaling of activated FGFR4_Homo sapiens_R-HSA-5654716","1/329",0.847352010857141,0.878671862355286,0.911653510382964,0.942999213767097,-0.104901682495122,0.0173758174900296,"VAV1"
"174","PI3K/AKT Signaling in Cancer_Homo sapiens_R-HSA-2219528","1/86",0.38634306317113,0.494946412726148,0.467924595960773,0.607864662042499,-0.0177829366293103,0.0169120980342908,"VAV1"
"175","Signaling by FGFR3_Homo sapiens_R-HSA-5654741","1/333",0.850829709355785,0.878671862355286,0.914262381239773,0.942999213767097,-0.102249731808851,0.0165177567434236,"VAV1"
"176","Muscle contraction_Homo sapiens_R-HSA-397014","1/196",0.672414186853307,0.727358536751826,0.76250711240032,0.824813141040034,-0.0412058965820287,0.0163538283282856,"KCNQ1"
"177","Signaling by FGFR4_Homo sapiens_R-HSA-5654743","1/332",0.849967717928657,0.878671862355286,0.913617364445362,0.942999213767097,-0.0965269041055781,0.0156911151789484,"VAV1"
"178","Metabolism of amino acids and derivatives_Homo sapiens_R-HSA-71291","1/335",0.852538993378459,0.878671862355286,0.91553822088416,0.942999213767097,-0.0855931935903614,0.0136552240500381,"KYNU"
"179","Signaling by FGFR1_Homo sapiens_R-HSA-5654736","1/336",0.853386341136429,0.878671862355286,0.916169112130265,0.942999213767097,-0.0849771587915393,0.013472526343127,"VAV1"
"180","Downstream signal transduction_Homo sapiens_R-HSA-186763","1/341",0.857551229148451,0.879701998905053,0.919254629247782,0.942999213767097,-0.0778594077291729,0.0119649945966525,"VAV1"
"181","Signaling by EGFR_Homo sapiens_R-HSA-177929","1/355",0.868599298706633,0.883033143451915,0.927311523138093,0.943260878211269,-0.0747744168995536,0.0105337238191657,"VAV1"
"182","Phospholipid metabolism_Homo sapiens_R-HSA-1483257","1/161",0.599847081623557,0.661736066235511,0.692681171852931,0.773354882630983,-0.0166766656541896,0.00852311895791258,"INPP5D"
"183","Hexose transport_Homo sapiens_R-HSA-189200","1/48",0.238366658692221,0.372280511890098,0.298560237396926,0.471589465888326,-0.0059252135432362,0.00849643156699906,"SLC2A5"
"184","Signaling by FGFR2_Homo sapiens_R-HSA-5654738","1/361",0.873070123091545,0.883033143451915,0.930517125792351,0.943260878211269,-0.0441039553504636,0.00598664452925083,"VAV1"
"185","Signaling by FGFR_Homo sapiens_R-HSA-190236","1/366",0.876680387024204,0.883033143451915,0.933081803985968,0.943260878211269,-0.0348066324699073,0.0045809980795852,"VAV1"
"186","Signaling by PDGF_Homo sapiens_R-HSA-186797","1/364",0.875248659922317,0.883033143451915,0.932067315169519,0.943260878211269,-0.0336920211154234,0.00448936916826851,"VAV1"
"187","Metabolism of lipids and lipoproteins_Homo sapiens_R-HSA-556833","2/659",0.890656374241135,0.893871740213124,0.956519041991503,0.963328685868052,-0.025446956650041,0.00294667077865993,"INPP5D;TBXAS1"
"188","Pre-NOTCH Expression and Processing_Homo sapiens_R-HSA-1912422","1/57",0.276328358141379,0.410798307825152,0.342930459620858,0.515322528511343,-0.00178655709555362,0.00229780795178006,"MFNG"
"189","Metabolism of proteins_Homo sapiens_R-HSA-392499","4/1074",0.862721370131228,0.881751988590005,0.959863474767807,0.963328685868052,0.02375591703957,-0.00350788190296874,"ST6GAL1;B3GNT5;TGFBI;CTSC"
"190","Metabolism_Homo sapiens_R-HSA-1430728","7/1908",0.922966930216194,0.922966930216194,0.991196496942887,0.991196496942887,0.0480268427767443,-0.00384992170516645,"INPP5D;KYNU;TBXAS1;PLCG2;MAN2B1;SLC2A5;PLCB2"
"191","G-protein beta:gamma signalling_Homo sapiens_R-HSA-397795","1/51",0.251234890204757,0.381657374190833,0.313668599591476,0.48715011556665,0.00347946730963816,-0.00480642117960639,"PLCB2"
"192","PI Metabolism_Homo sapiens_R-HSA-1483255","1/60",0.288560691751622,0.42220985424711,0.357097211176954,0.530871789878039,0.00589736185517302,-0.00732953526841098,"INPP5D"
"193","Visual phototransduction_Homo sapiens_R-HSA-2187338","1/97",0.423587180317464,0.525701947001138,0.508938464397436,0.635890270054244,0.0110066118429963,-0.0094546347692209,"MYO7A"
"194","Binding and Uptake of Ligands by Scavenger Receptors_Homo sapiens_R-HSA-2173782","1/74",0.342989224188667,0.463480187825499,0.419331182072198,0.57709934958451,0.0164159593728082,-0.0175659999047743,"STAB1"
"195","Cardiac conduction_Homo sapiens_R-HSA-5576891","1/135",0.535825288229896,0.603074615902474,0.628073498071663,0.718536759110791,0.0320251698173693,-0.0199820126621212,"KCNQ1"
"196","Integrin cell surface interactions_Homo sapiens_R-HSA-216083","1/67",0.316311589571732,0.444114252024958,0.388993873723286,0.55456562510294,0.022789909964241,-0.026231813279786,"ITGB2"
"197","Collagen biosynthesis and modifying enzymes_Homo sapiens_R-HSA-1650814","1/63",0.300588059409144,0.426344288345623,0.370963119590076,0.537123683573131,0.0255662006127603,-0.0307309444850059,"COL8A2"
"198","G-protein mediated events_Homo sapiens_R-HSA-112040","1/45",0.225279264922972,0.357872203706207,0.283124518883015,0.452348369249875,0.0335090284031314,-0.0499423407730278,"PLCB2"
"199","PLC beta mediated events_Homo sapiens_R-HSA-112043","1/44",0.220867460120127,0.352880194904571,0.277905331360994,0.44917257045556,0.0526378048859509,-0.0794932173833646,"PLCB2"
"200","EPH-ephrin mediated repulsion of cells_Homo sapiens_R-HSA-3928665","1/48",0.238366658692221,0.372280511890098,0.298560237396926,0.471589465888326,0.0582304060382293,-0.0834992117013497,"LYN"
"201","Cytochrome P450 - arranged by substrate type_Homo sapiens_R-HSA-211897","1/62",0.296601499548312,0.425026891105313,0.366374186127564,0.536063282860331,0.0751741494693703,-0.0913640898203575,"TBXAS1"
"202","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein_Homo sapiens_R-HSA-446193","1/78",0.357767615722358,0.47588228311395,0.435995718821667,0.591252730889871,0.0921493085150034,-0.0947176591582389,"ST6GAL1"
"203","Clathrin derived vesicle budding_Homo sapiens_R-HSA-421837","1/70",0.327873845455905,0.451232321964067,0.402182056025991,0.561842269222238,0.0909331678375644,-0.101401972644456,"VAMP8"
"204","Arachidonic acid metabolism_Homo sapiens_R-HSA-2142753","1/53",0.259693753352712,0.392363388217685,0.323562358188799,0.496963179980587,0.079832671983391,-0.107634576744999,"TBXAS1"
"205","Creation of C4 and C2 activators_Homo sapiens_R-HSA-166786","1/49",0.242680239660689,0.374806147920397,0.303632390544432,0.476891551250577,0.0797324843965085,-0.112902042140912,"C1QA"
"206","trans-Golgi Network Vesicle Budding_Homo sapiens_R-HSA-199992","1/70",0.327873845455905,0.451232321964067,0.402182056025991,0.561842269222238,0.101440848890527,-0.113119364791098,"VAMP8"
"207","Synthesis of substrates in N-glycan biosythesis_Homo sapiens_R-HSA-446219","1/63",0.300588059409144,0.426344288345623,0.370963119590076,0.537123683573131,0.124069268007879,-0.149133062248697,"ST6GAL1"
"208","Assembly of collagen fibrils and other multimeric structures_Homo sapiens_R-HSA-2022090","1/54",0.263887597333714,0.394412645477272,0.328456441758417,0.498966616441748,0.115985100445387,-0.154519066300459,"COL8A2"
"209","EPHB-mediated forward signaling_Homo sapiens_R-HSA-3928662","1/42",0.2119690102016,0.344604589684473,0.267354464371988,0.44917257045556,0.117811986343566,-0.182763524366395,"LYN"
"210","EPHA-mediated growth cone collapse_Homo sapiens_R-HSA-3928663","1/34",0.175356656491251,0.308538927244101,0.223611785416575,0.402458661212187,0.117585989836304,-0.204709370251738,"LYN"
"211","Classical antibody-mediated complement activation_Homo sapiens_R-HSA-173623","1/43",0.216430754959675,0.347790461727108,0.272648734486656,0.44917257045556,0.162443613552262,-0.248617452357512,"C1QA"
"212","Post NMDA receptor activation events_Homo sapiens_R-HSA-438064","1/35",0.180023825573887,0.312791396934628,0.229217165175302,0.405874980374102,0.155782317424733,-0.267114654391706,"RPS6KA1"
"213","Golgi Associated Vesicle Biogenesis_Homo sapiens_R-HSA-432722","1/54",0.263887597333714,0.394412645477272,0.328456441758417,0.498966616441748,0.205761957589989,-0.274122671316134,"VAMP8"
"214","Activation of NMDA receptor upon glutamate binding and postsynaptic events_Homo sapiens_R-HSA-442755","1/39",0.198432133937773,0.326414989554443,0.251242947683305,0.428500242061096,0.180970893757352,-0.292685698099065,"RPS6KA1"
"215","Voltage gated Potassium channels_Homo sapiens_R-HSA-1296072","1/43",0.216430754959675,0.347790461727108,0.272648734486656,0.44917257045556,0.233734394820645,-0.357726896723695,"KCNQ1"
"216","Beta defensins_Homo sapiens_R-HSA-1461957","1/38",0.193868822508873,0.322727740463873,0.245795308505173,0.424416743878497,0.251777443777237,-0.413059407511792,"TLR2"
"217","Platelet Aggregation (Plug Formation)_Homo sapiens_R-HSA-76009","1/37",0.18927976339328,0.32127196851179,0.240308648746077,0.420162291518299,0.253492761362213,-0.421946085224396,"SYK"
"218","IKK complex recruitment mediated by RIP1_Homo sapiens_R-HSA-937041","1/24",0.127212349384039,0.261963208361206,0.165303383537325,0.358726583486298,0.231123699718884,-0.476553389373619,"CD14"
"219","Lysosome Vesicle Biogenesis_Homo sapiens_R-HSA-432720","1/35",0.180023825573887,0.312791396934628,0.229217165175302,0.405874980374102,0.291438377601236,-0.49971949831242,"VAMP8"
"220","Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism_Homo sapiens_R-HSA-6788656","1/41",0.207482085801361,0.339294234428108,0.262022255223213,0.444159676536909,0.31961980107239,-0.502669345727664,"KYNU"
"221","CTLA4 inhibitory signaling_Homo sapiens_R-HSA-389513","1/22",0.117254331739641,0.250743878643232,0.153134590276232,0.358726583486298,0.248416419174554,-0.532458219103072,"LYN"
"222","MAPK targets/ Nuclear events mediated by MAP kinases_Homo sapiens_R-HSA-450282","1/30",0.156423220767892,0.287984472672014,0.200786103569391,0.382318745152676,0.290224916563748,-0.538422360495489,"RPS6KA1"
"223","Activation of Kainate Receptors upon glutamate binding_Homo sapiens_R-HSA-451326","1/30",0.156423220767892,0.287984472672014,0.200786103569391,0.382318745152676,0.306000543351494,-0.567689145421891,"PLCB2"
"224","RHO GTPases Activate WASPs and WAVEs_Homo sapiens_R-HSA-5663213","1/36",0.184664812688698,0.318862223151913,0.23478269330647,0.413098662906321,0.345392345016063,-0.583441211858556,"CYFIP1"
"225","Synthesis of PIPs at the plasma membrane_Homo sapiens_R-HSA-1660499","1/34",0.175356656491251,0.308538927244101,0.223611785416575,0.402458661212187,0.344494263883569,-0.599741550104026,"INPP5D"
"226","Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon_Homo sapiens_R-HSA-936964","1/18",0.0969992390013284,0.236542003880432,0.128270626926959,0.332964019393581,0.260830581938713,-0.608531348897156,"CD14"
"227","Cargo concentration in the ER_Homo sapiens_R-HSA-5694530","1/33",0.17066315906405,0.304685393038226,0.217966273171373,0.401288900275772,0.365524244035469,-0.646270072482751,"CTSC"
"228","Amino acid transport across the plasma membrane_Homo sapiens_R-HSA-352230","1/31",0.161196589616026,0.29482007837668,0.206553718011452,0.387986037886376,0.375960622685804,-0.686177238874639,"SLC7A7"
"229","CREB phosphorylation through the activation of Ras_Homo sapiens_R-HSA-442742","1/27",0.14194097937703,0.266618866667665,0.183234441924656,0.358726583486298,0.35448406872222,-0.692074825513454,"RPS6KA1"
"230","Transport of vitamins, nucleosides, and related molecules_Homo sapiens_R-HSA-425397","1/38",0.193868822508873,0.322727740463873,0.245795308505173,0.424416743878497,0.437162389906806,-0.717197041372416,"SLCO2B1"
"231","Sialic acid metabolism_Homo sapiens_R-HSA-4085001","1/33",0.17066315906405,0.304685393038226,0.217966273171373,0.401288900275772,0.491214048971594,-0.868497628306738,"ST6GAL1"
"232","VEGFR2 mediated vascular permeability_Homo sapiens_R-HSA-5218920","1/27",0.14194097937703,0.266618866667665,0.183234441924656,0.358726583486298,0.460505122937175,-0.899064388855622,"VAV1"
"233","The role of Nef in HIV-1 replication and disease pathogenesis_Homo sapiens_R-HSA-164952","1/28",0.146795566540971,0.273887030190536,0.189126757270664,0.367672996652061,0.479462196596334,-0.919951003571947,"CD4"
"234","Integrin alphaIIb beta3 signaling_Homo sapiens_R-HSA-354192","1/27",0.14194097937703,0.266618866667665,0.183234441924656,0.358726583486298,0.487124245553582,-0.951034071742859,"SYK"
"235","TRAF6 mediated induction of TAK1 complex_Homo sapiens_R-HSA-937072","1/16",0.0866996264979388,0.221123818040614,0.115570489489803,0.332964019393581,0.399503307862314,-0.976907717157858,"CD14"
"236","Caspase activation via extrinsic apoptotic signalig pathway_Homo sapiens_R-HSA-5357769","1/27",0.14194097937703,0.266618866667665,0.183234441924656,0.358726583486298,0.505102935489697,-0.986134658196147,"CD14"
"237","Nuclear Events (kinase and transcription factor activation)_Homo sapiens_R-HSA-198725","1/24",0.127212349384039,0.261963208361206,0.165303383537325,0.358726583486298,0.490765233083327,-1.01190762997069,"RPS6KA1"
"238","Growth hormone receptor signaling_Homo sapiens_R-HSA-982772","1/24",0.127212349384039,0.261963208361206,0.165303383537325,0.358726583486298,0.509602391782916,-1.0507479212752,"LYN"
"239","Recycling pathway of L1_Homo sapiens_R-HSA-437239","1/26",0.137059016267161,0.266618866667665,0.177299972746356,0.358726583486298,0.536410579266212,-1.06603216935368,"RPS6KA1"
"240","Sema4D in semaphorin signaling_Homo sapiens_R-HSA-400685","1/27",0.14194097937703,0.266618866667665,0.183234441924656,0.358726583486298,0.552746006429387,-1.07915031931278,"RAC2"
"241","N-glycan antennae elongation in the medial/trans-Golgi_Homo sapiens_R-HSA-975576","1/26",0.137059016267161,0.266618866667665,0.177299972746356,0.358726583486298,0.549705018849106,-1.09245278970811,"ST6GAL1"
"242","Termination of O-glycan biosynthesis_Homo sapiens_R-HSA-977068","1/26",0.137059016267161,0.266618866667665,0.177299972746356,0.358726583486298,0.578862456477525,-1.15039863881932,"ST6GAL1"
"243","CD209 (DC-SIGN) signaling_Homo sapiens_R-HSA-5621575","1/21",0.112233176988482,0.24375643127186,0.146984858220445,0.355319918132901,0.529565132333981,-1.15825248389642,"LYN"
"244","Basigin interactions_Homo sapiens_R-HSA-210991","1/25",0.132149524217842,0.266618866667665,0.171323052908319,0.358726583486298,0.597310876357369,-1.20885043741415,"SLC7A7"
"245","The canonical retinoid cycle in rods (twilight vision)_Homo sapiens_R-HSA-2453902","1/23",0.12224733706549,0.259425646596993,0.1592406636686,0.358726583486298,0.581768794412513,-1.22270867248308,"MYO7A"
"246","Phase 2 - plateau phase_Homo sapiens_R-HSA-5576893","1/26",0.137059016267161,0.266618866667665,0.177299972746356,0.358726583486298,0.623167963685766,-1.23844890812633,"KCNQ1"
"247","Sema4D induced cell migration and growth-cone collapse_Homo sapiens_R-HSA-416572","1/24",0.127212349384039,0.261963208361206,0.165303383537325,0.358726583486298,0.600935561615663,-1.23906756006159,"RAC2"
"248","G beta:gamma signalling through PLC beta_Homo sapiens_R-HSA-418217","1/20",0.107183715507202,0.24375643127186,0.140791160254434,0.352612095051646,0.559732379412221,-1.25000047847438,"PLCB2"
"249","ERK/MAPK targets_Homo sapiens_R-HSA-198753","1/21",0.112233176988482,0.24375643127186,0.146984858220445,0.355319918132901,0.606752908163168,-1.32707578366045,"RPS6KA1"
"250","Interleukin-6 family signaling_Homo sapiens_R-HSA-6783589","1/27",0.14194097937703,0.266618866667665,0.183234441924656,0.358726583486298,0.721610411481168,-1.40883171820584,"EBI3"
"251","Presynaptic function of Kainate receptors_Homo sapiens_R-HSA-500657","1/21",0.112233176988482,0.24375643127186,0.146984858220445,0.355319918132901,0.671714584365987,-1.46915844399039,"PLCB2"
"252","Ligand-dependent caspase activation_Homo sapiens_R-HSA-140534","1/17",0.0918639050253623,0.230073563937394,0.121943166381307,0.332964019393581,0.642275447106061,-1.53339864740953,"CD14"
"253","Regulation of Complement cascade_Homo sapiens_R-HSA-977606","1/26",0.137059016267161,0.266618866667665,0.177299972746356,0.358726583486298,0.782176231668994,-1.55445298301838,"C3"
"254","IL-6-type cytokine receptor ligand interactions_Homo sapiens_R-HSA-6788467","1/20",0.107183715507202,0.24375643127186,0.140791160254434,0.352612095051646,0.838157069585787,-1.87178154517184,"EBI3"
"255","Regulation of KIT signaling_Homo sapiens_R-HSA-1433559","1/16",0.0866996264979388,0.221123818040614,0.115570489489803,0.332964019393581,0.776784275699829,-1.89947501951491,"LYN"
"256","Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters_Homo sapiens_R-HSA-164938","1/21",0.112233176988482,0.24375643127186,0.146984858220445,0.355319918132901,0.906288463092411,-1.98221295060914,"CD4"
"257","Pre-NOTCH Processing in Golgi_Homo sapiens_R-HSA-1912420","1/18",0.0969992390013284,0.236542003880432,0.128270626926959,0.332964019393581,0.940775088019856,-2.19487733787321,"MFNG"
