"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"134","neutrophil chemotaxis (GO:0030593)","3/54",0.00353266359782751,0.0320486233885479,0.00545344251724505,0.0494687002899507,-1.59577859079581,9.0092921884866,"FCER1G;SYK;ITGB2"
"135","regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902959)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.99811143701465,8.99804207533207,"LYN"
"136","positive regulation of macrophage chemotaxis (GO:0010759)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.85988835137006,8.91207965773722,"CMKLR1"
"137","regulation of hydrogen peroxide metabolic process (GO:0010310)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.73920451226099,8.89413120034538,"RAC2"
"138","engulfment of apoptotic cell (GO:0043652)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-3.06561982617449,8.88618945108847,"RAC2"
"139","benzene-containing compound metabolic process (GO:0042537)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.95511224643396,8.86899132649283,"KYNU"
"140","polyol metabolic process (GO:0019751)","3/48",0.0025244924843894,0.0267657034489479,0.00398746045060754,0.0422766891148751,-1.4774512208117,8.83769247315771,"INPP5D;PLCG2;PLCB2"
"141","granulocyte migration (GO:0097530)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.82779389478392,8.8120658395298,"ITGB2"
"142","regulation of chromatin assembly or disassembly (GO:0001672)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.82630745292087,8.8074337397194,"TAL1"
"143","regulation of T cell migration (GO:2000404)","2/18",0.00456322753167578,0.0346175881713335,0.0068551418714829,0.0527418094599245,-1.62385194026135,8.75211558350051,"DOCK8;AIF1"
"144","Fc-epsilon receptor signaling pathway (GO:0038095)","6/183",0.000607885184098321,0.0136668240513834,0.00119623548194435,0.0259860080219278,-1.18033483713903,8.74099859686253,"LAT2;LYN;FCER1G;SYK;PLCG2;VAV1"
"145","positive regulation of fertilization (GO:1905516)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-3.1076031005705,8.72034146967937,"LHFPL2"
"146","regulation of phagocytosis, engulfment (GO:0060099)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.67676741355836,8.69139944185698,"CD300A"
"147","leukocyte cell-cell adhesion (GO:0007159)","2/28",0.0108671260907308,0.0650549044887287,0.0150715809343779,0.0908424056318666,-1.91493482068905,8.65936015691472,"SYK;ITGB2"
"148","regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034127)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.88498360591699,8.65851867685512,"CD14"
"149","positive regulation of interferon-beta production (GO:0032728)","2/27",0.0101279754148437,0.0623260025528843,0.0141237856515966,0.0875276857282044,-1.88016254335541,8.63455969398879,"TLR7;TLR2"
"150","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0014808)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.65195094946499,8.61082097953805,"CCR5"
"151","regulation of interleukin-8 secretion (GO:2000482)","2/24",0.00805205395612355,0.0536803597074903,0.0114440596901316,0.0762937312675439,-1.78426221018481,8.60340560978725,"CD14;TLR2"
"152","erythrocyte differentiation (GO:0030218)","2/36",0.0175892766234157,0.0926860085545259,0.0235836605540969,0.125021814985574,-2.12325346562534,8.57893310895805,"LYN;TAL1"
"153","regulation of NF-kappaB import into nucleus (GO:0042345)","2/27",0.0101279754148437,0.0623260025528843,0.0141237856515966,0.0875276857282044,-1.86780888033995,8.57782606682267,"TLR7;TLR2"
"154","positive regulation of cytokine biosynthetic process (GO:0042108)","3/41",0.00160113714768788,0.0216769336917744,0.00261711100582303,0.0354316566942194,-1.31999887982845,8.49688715343985,"CD4;EBI3;TLR7"
"155","negative regulation of leukocyte mediated cytotoxicity (GO:0001911)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.82814639350552,8.48793674904252,"PTPRC"
"156","T cell activation involved in immune response (GO:0002286)","2/27",0.0101279754148437,0.0623260025528843,0.0141237856515966,0.0875276857282044,-1.84626865450157,8.47890357393459,"FCER1G;LCP1"
"157","actin filament network formation (GO:0051639)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.81863552212062,8.45939237279356,"LCP1"
"158","response to chemokine (GO:1990868)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.60443059473365,8.4565235301232,"DOCK8"
"159","positive regulation of macrophage migration (GO:1905523)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.68598295111527,8.37014983756125,"CMKLR1"
"160","macrophage derived foam cell differentiation (GO:0010742)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.57490368975989,8.36065037950546,"SOAT1"
"161","oligosaccharide catabolic process (GO:0009313)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.84008883159016,8.23245178673181,"MAN2B1"
"162","regulation of stress-activated protein kinase signaling cascade (GO:0070302)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.74265291828166,8.23135059359373,"LYN"
"163","dendritic cell differentiation (GO:0097028)","2/22",0.00678892697128858,0.047414728053444,0.00979770821425864,0.0689758658283808,-1.64328530132618,8.20404004752597,"LYN;TREM2"
"164","regulation of lymphocyte apoptotic process (GO:0070228)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.51908634512229,8.17941280332613,"LYN"
"165","positive regulation of apoptotic cell clearance (GO:2000427)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.61349468878451,8.14425949193526,"C3"
"166","positive regulation of immune response (GO:0050778)","3/55",0.00372124761628521,0.0327469790233098,0.00572513088820903,0.0503811518162395,-1.44726683204264,8.09557110354143,"HLA-DMB;PTPRC;ITGB2"
"167","development of primary female sexual characteristics (GO:0046545)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.69189146268687,8.07900345011935,"LHFPL2"
"168","negative regulation of sequestering of calcium ion (GO:0051283)","2/25",0.00872015332959556,0.0560126637229496,0.0123096527505133,0.0800687697185148,-1.70024183221252,8.06274817482787,"PTPRC;PLCG2"
"169","superoxide metabolic process (GO:0006801)","2/30",0.0124144947379679,0.071873390588235,0.0170467939011636,0.0993455538610861,-1.82706747401178,8.01879918653719,"CYBB;CYBA"
"170","atrial cardiac muscle cell to AV node cell signaling (GO:0086026)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.67054321796603,8.01493231458348,"KCNQ1"
"171","positive regulation of response to external stimulus (GO:0032103)","4/91",0.00176963094903315,0.0225692063065097,0.00297374189929577,0.0374762461081492,-1.2611645222982,7.99197972393045,"LY86;CYBA;TLR7;TLR2"
"172","toll-like receptor 3 signaling pathway (GO:0034138)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.75651419752169,7.99019734105758,"UNC93B1"
"173","immunoglobulin mediated immune response (GO:0016064)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.65964250828546,7.98221670463457,"FCER1G"
"174","receptor internalization (GO:0031623)","3/51",0.00300253074694516,0.0290354621682609,0.00468568642917106,0.0460103137158969,-1.37424307828888,7.98201574677422,"FCER1G;SYK;ITGB2"
"175","regulation of atrial cardiac muscle cell membrane repolarization (GO:0060372)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.55803087767493,7.97142131016029,"KCNQ1"
"176","positive regulation of inflammatory response (GO:0050729)","3/74",0.00851024282106546,0.0550662770774824,0.0124652516493597,0.0800687697185148,-1.66214743009555,7.9226004662096,"VAMP8;TLR7;TLR2"
"177","hyperosmotic response (GO:0006972)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.53900661234755,7.91213725875797,"RCSD1"
"178","receptor metabolic process (GO:0043112)","3/59",0.00453652607318354,0.0346175881713335,0.00689239555442194,0.0527418094599245,-1.45783993242202,7.86591201613858,"FCER1G;SYK;ITGB2"
"179","regulation of superoxide metabolic process (GO:0090322)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.40643681454856,7.81364248566807,"SYK"
"180","microglial cell activation (GO:0001774)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.50374686657071,7.80225966059079,"AIF1"
"181","positive regulation of monocyte differentiation (GO:0045657)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.59445939635184,7.78658675688193,"CD4"
"182","positive regulation of podosome assembly (GO:0071803)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.3929199736715,7.76975362828753,"LCP1"
"183","positive regulation of aspartic-type peptidase activity (GO:1905247)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.39049301567868,7.76187335402934,"LYN"
"184","negative regulation of chemotaxis (GO:0050922)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-2.85029626701771,7.7582167047005,"AIF1"
"185","protein deglycosylation (GO:0006517)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.76436392834445,7.7571673799664,"MAN2B1"
"186","amino sugar metabolic process (GO:0006040)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.76302447027978,7.75340868513627,"ST6GAL1"
"187","megakaryocyte differentiation (GO:0030219)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.67075996374924,7.74162497698665,"TAL1"
"188","negative regulation of secretion by cell (GO:1903531)","2/31",0.0132221550929583,0.0750677192374409,0.0180734878092609,0.102610769497739,-1.78013691679916,7.70062564669871,"VAMP8;RHBDF2"
"189","positive regulation of interleukin-2 biosynthetic process (GO:0045086)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.56238728009317,7.69033074452109,"CD4"
"190","foam cell differentiation (GO:0090077)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.36335700206258,7.67376337017249,"SOAT1"
"191","regulation of interleukin-12 production (GO:0032655)","2/34",0.0157777441511948,0.0862386015717478,0.0213056478541228,0.117181063197675,-1.84624171587352,7.66034291735444,"CMKLR1;TLR2"
"192","cellular hyperosmotic response (GO:0071474)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.35814723529121,7.65684738270957,"RCSD1"
"193","leukocyte aggregation (GO:0070486)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.45238125516556,7.64219242569621,"RAC2"
"194","endosome to pigment granule transport (GO:0043485)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.62772621292228,7.61688476641837,"RAB32"
"195","folic acid transport (GO:0015884)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.43440289494231,7.58616765873342,"FOLR2"
"196","cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.32773105378278,7.55808677256214,"CD4"
"197","regulation of leukocyte activation (GO:0002694)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.60623773122977,7.55459696487641,"LYN"
"198","nicotinamide nucleotide biosynthetic process (GO:0019359)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.59181555065463,7.51279196746794,"KYNU"
"199","B cell mediated immunity (GO:0019724)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.50057473597863,7.50481666860675,"FCER1G"
"200","release of sequestered calcium ion into cytosol (GO:0051209)","2/28",0.0108671260907308,0.0650549044887287,0.0150715809343779,0.0908424056318666,-1.65653033019291,7.49085169114618,"PTPRC;PLCG2"
"201","regulation of cell adhesion mediated by integrin (GO:0033628)","2/31",0.0132221550929583,0.0750677192374409,0.0180734878092609,0.102610769497739,-1.72206927140239,7.4494330585523,"LYN;SYK"
"202","negative regulation of T cell activation (GO:0050868)","2/35",0.0166729078380814,0.0894643835214122,0.022432560355227,0.120369836052437,-1.81068251991254,7.41288020943795,"TNFAIP8L2;HAVCR2"
"203","negative regulation of synapse organization (GO:1905809)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.37138573135325,7.38979146752956,"TLR2"
"204","positive regulation of bone resorption (GO:0045780)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.63126089847178,7.38366283849984,"SYK"
"205","antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)","2/29",0.0116293925299724,0.0686862833743599,0.016046038217526,0.0954088758879922,-1.65719353263356,7.38150382594691,"FCER1G;IFI30"
"206","regulation of protein transport (GO:0051223)","2/28",0.0108671260907308,0.0650549044887287,0.0150715809343779,0.0908424056318666,-1.62659936839105,7.35550349271927,"RHBDF2;LCP1"
"207","microvillus organization (GO:0032528)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.44746496149479,7.34542166429936,"FXYD5"
"208","I-kappaB kinase/NF-kappaB signaling (GO:0007249)","3/58",0.00432345227979751,0.0346175881713335,0.00658838530616752,0.0527418094599245,-1.34525086872799,7.32314357605906,"TLR7;CD14;TLR2"
"209","response to granulocyte macrophage colony-stimulating factor (GO:0097012)","1/7",0.0388916400645071,0.16765697543485,0.0490499833791957,0.206970638245146,-2.25033894260415,7.3067964480853,"CD4"
"210","regulation of interleukin-8 production (GO:0032677)","2/35",0.0166729078380814,0.0894643835214122,0.022432560355227,0.120369836052437,-1.77923566883448,7.28413773943448,"TLR7;TLR2"
"211","dicarboxylic acid biosynthetic process (GO:0043650)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.57229146823112,7.21818689085499,"KYNU"
"212","positive regulation of cell activation (GO:0050867)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.48889850239785,7.21447044020351,"RPS6KA1"
"213","release of sequestered calcium ion into cytosol by endoplasmic reticulum (GO:1903514)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.31133088064648,7.20264653472969,"CCR5"
"214","microvillus assembly (GO:0030033)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.39328991901496,7.18282953858711,"FXYD5"
"215","myeloid cell differentiation (GO:0030099)","2/45",0.0267480480056163,0.13004575825935,0.0349769258818071,0.170053562298289,-1.97221300457618,7.14196268641602,"LYN;TAL1"
"216","positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.45316572070659,7.11089325655801,"TLR2"
"217","complement receptor mediated signaling pathway (GO:0002430)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.53139632727326,7.10342976709688,"FPR1"
"218","regulation of respiratory burst (GO:0060263)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.51990703676448,7.07118931256055,"RAC2"
"219","receptor-mediated endocytosis (GO:0006898)","5/189",0.00440682081549576,0.0346175881713335,0.00743463324514677,0.0564006659976651,-1.30307419672797,7.0686585718791,"FCER1G;SYK;ITGB2;STAB1;FOLR2"
"220","innate immune response activating cell surface receptor signaling pathway (GO:0002220)","4/125",0.00554377576517111,0.0405751344518788,0.00875813484609841,0.0631734316767754,-1.35732546177882,7.05141363287253,"LYN;FCER1G;SYK;PLCG2"
"221","granulocyte differentiation (GO:0030851)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.32731769918877,6.98483129126706,"TAL1"
"222","granulocyte chemotaxis (GO:0071621)","3/57",0.00411658477857823,0.034175420803291,0.0062925425541933,0.0522399759216048,-1.26150808268032,6.92912505282489,"FCER1G;SYK;ITGB2"
"223","photoreceptor cell development (GO:0042461)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-2.53841162730002,6.90929841862738,"MYO7A"
"224","regulation of apoptotic cell clearance (GO:2000425)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.30180959006,6.90827541800324,"C3"
"225","cellular response to epinephrine stimulus (GO:0071872)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.29065794477019,6.87480669089457,"KCNQ1"
"226","N-acetylneuraminate metabolic process (GO:0006054)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.44872383094771,6.87143991035577,"ST6GAL1"
"227","B cell activation (GO:0042113)","3/74",0.00851024282106546,0.0550662770774824,0.0124652516493597,0.0800687697185148,-1.43234513010428,6.8272512955634,"LAT2;PTPRC;PLCG2"
"228","indolalkylamine catabolic process (GO:0046218)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.34730371815733,6.80403530819388,"KYNU"
"229","response to vitamin (GO:0033273)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.3431138076893,6.79189018247275,"KYNU"
"230","T-helper 1 type immune response (GO:0042088)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-2.17229447933632,6.76937665438359,"EBI3"
"231","response to epinephrine (GO:0071871)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-2.25425922289452,6.76556551096975,"KCNQ1"
"232","actin crosslink formation (GO:0051764)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.30478230416834,6.68078018790526,"LCP1"
"233","positive regulation of tumor necrosis factor secretion (GO:1904469)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-2.45012587960464,6.66899358769348,"HAVCR2"
"234","cellular response to lipopolysaccharide (GO:0071222)","3/92",0.0153266816487406,0.0848269173012057,0.0217690488555741,0.118986105545995,-1.58994530725135,6.64304599751167,"LYN;CD14;CCR5"
"235","stimulatory C-type lectin receptor signaling pathway (GO:0002223)","4/122",0.00508946773071814,0.0379553525680675,0.00807573309007581,0.0601238433665764,-1.25082581390786,6.60508830989801,"LYN;FCER1G;SYK;PLCG2"
"236","positive regulation of bone remodeling (GO:0046852)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.35191681100117,6.59978672837737,"SYK"
"237","potassium ion export (GO:0071435)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.27682132011943,6.59973080292409,"KCNQ1"
"238","regulation of interleukin-6 production (GO:0032675)","2/43",0.024575730457244,0.121497993271768,0.0322904424492865,0.16054005285521,-1.77813983461918,6.58977891858804,"CYBA;TLR2"
"239","positive regulation of amyloid precursor protein catabolic process (GO:1902993)","1/13",0.0710315022680546,0.179619890792782,0.0842687557259251,0.21619972314523,-2.48578809927013,6.57399427136899,"LYN"
"240","endosome to melanosome transport (GO:0035646)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.26732120838574,6.57219320940018,"RAB32"
"241","actin filament bundle organization (GO:0061572)","2/36",0.0175892766234157,0.0926860085545259,0.0235836605540969,0.125021814985574,-1.62271675854606,6.55653163964193,"LCP1;AIF1"
"242","carboxylic acid metabolic process (GO:0019752)","2/34",0.0157777441511948,0.0862386015717478,0.0213056478541228,0.117181063197675,-1.57933282550142,6.55289657901111,"ST6GAL1;TBXAS1"
"243","lymphocyte differentiation (GO:0030098)","3/74",0.00851024282106546,0.0550662770774824,0.0124652516493597,0.0800687697185148,-1.34989274213226,6.43424324130816,"CD4;PTPRC;PLCG2"
"244","neutrophil migration (GO:1990266)","3/59",0.00453652607318354,0.0346175881713335,0.00689239555442194,0.0527418094599245,-1.19216366600661,6.43243081568341,"FCER1G;SYK;ITGB2"
"245","cellular response to interleukin-2 (GO:0071352)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-2.35262405234045,6.40360352499261,"SYK"
"246","negative regulation of peptide secretion (GO:0002792)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-2.35103045566314,6.39926591682691,"RHBDF2"
"247","positive regulation of lamellipodium assembly (GO:0010592)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-2.47231161321146,6.36199319538755,"RAC2"
"248","cytochrome complex assembly (GO:0017004)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.26408023658108,6.35330579188666,"CYBA"
"249","eye photoreceptor cell development (GO:0042462)","1/13",0.0710315022680546,0.179619890792782,0.0842687557259251,0.21619972314523,-2.39973257623533,6.34640909803239,"MYO7A"
"250","positive regulation of transcription factor import into nucleus (GO:0042993)","2/33",0.0149040515561072,0.0830099074011032,0.0202032665331776,0.112524522463268,-1.50802522881491,6.34293837268402,"TLR7;TLR2"
"251","calcium ion transmembrane import into cytosol (GO:0097553)","2/37",0.0185265867824724,0.0964698009974895,0.0247586082270772,0.129687947856119,-1.58859217249776,6.33617685554995,"PTPRC;PLCG2"
"252","regulation of mast cell activation (GO:0033003)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.15445859570676,6.24504287273832,"LYN"
"253","tryptophan metabolic process (GO:0006568)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.21729398458381,6.22201743867715,"KYNU"
"254","regulation of B cell apoptotic process (GO:0002902)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.21083515766976,6.2038931240973,"LYN"
"255","very-low-density lipoprotein particle assembly (GO:0034379)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.21033255503384,6.20248275524807,"SOAT1"
"256","hemostasis (GO:0007599)","1/8",0.04432380355659,0.16765697543485,0.0550114363652518,0.206970638245146,-1.98637805869574,6.19001769107427,"FLI1"
"257","membrane repolarization during action potential (GO:0086011)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-2.27000206220572,6.17871486641483,"KCNQ1"
"258","positive regulation of leukocyte apoptotic process (GO:2000108)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.12199335177276,6.1509371699665,"LYN"
"259","poly-N-acetyllactosamine biosynthetic process (GO:0030311)","1/10",0.0550970026465748,0.169529238912538,0.066823677346276,0.206970638245146,-2.11332012655364,6.1257964392761,"B3GNT5"
"260","endocytosis (GO:0006897)","5/264",0.017095202334727,0.0911744124518772,0.0269143785300912,0.139321488861648,-1.50122089862439,6.10840391460679,"STAB1;RAC2;CD14;CD302;FOLR2"
"261","regulation of blood circulation (GO:1903522)","2/37",0.0185265867824724,0.0964698009974895,0.0247586082270772,0.129687947856119,-1.5226149078777,6.07302333867164,"ADORA3;KCNQ1"
"262","cardiac muscle cell membrane repolarization (GO:0099622)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-2.2281064041683,6.06467914395274,"KCNQ1"
"263","T cell proliferation (GO:0042098)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-2.21904731050525,6.04002121186359,"DOCK8"
"264","response to interferon-gamma (GO:0034341)","3/69",0.00701962754385319,0.0486399388865418,0.0103927709820129,0.0721928359555342,-1.21517296045987,6.02609753804575,"KYNU;AIF1;HLA-DPA1"
"265","peptidyl-tyrosine phosphorylation (GO:0018108)","3/80",0.0105266505468376,0.064329531119563,0.015243413335474,0.09125308663413,-1.32017290725519,6.01186291186185,"LYN;SYK;SLA"
"266","regulation of nitric-oxide synthase biosynthetic process (GO:0051769)","1/13",0.0710315022680546,0.179619890792782,0.0842687557259251,0.21619972314523,-2.26989243712748,6.00302973639681,"TLR2"
"267","positive regulation of reproductive process (GO:2000243)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.13757344968017,5.99831117246265,"LHFPL2"
"268","ventricular cardiac muscle cell membrane repolarization (GO:0099625)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-1.98872874459612,5.96864569454319,"KCNQ1"
"269","regulation of macromolecule biosynthetic process (GO:0010556)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-2.31895935766119,5.96737222564625,"FOLR2"
"270","regulation of interleukin-2 biosynthetic process (GO:0045076)","1/13",0.0710315022680546,0.179619890792782,0.0842687557259251,0.21619972314523,-2.25051145597135,5.9517741771915,"CD4"
"271","tryptophan catabolic process (GO:0006569)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.11486614311663,5.93459149505133,"KYNU"
"272","regulation of lymphocyte activation (GO:0051249)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-2.30021729322118,5.91914331882169,"CD4"
"273","regulation of podosome assembly (GO:0071801)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.099451168217,5.89133505575679,"LCP1"
"274","cyclooxygenase pathway (GO:0019371)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-2.1401212499153,5.82519249781352,"TBXAS1"
"275","positive regulation of defense response (GO:0031349)","3/75",0.00882890473470135,0.0563002620763564,0.0129060885203851,0.0822996949126005,-1.2257664588458,5.79753742021351,"CYBA;TLR7;TLR2"
"276","negative regulation of response to cytokine stimulus (GO:0060761)","1/11",0.0604383752698184,0.16992258861802,0.0726749172928978,0.206970638245146,-2.06157675610758,5.78505449293434,"PTPRC"
"277","membrane repolarization (GO:0086009)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-2.23968318008312,5.76337103922103,"KCNQ1"
"278","Ras protein signal transduction (GO:0007265)","5/224",0.00890286951866377,0.0563634904778713,0.0144968937186776,0.0892116536534003,-1.21673329036963,5.74466221352594,"RAB32;CYFIP1;RAC2;AIF1;ARHGAP4"
"279","regulation of fertilization (GO:0080154)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-2.34527870624916,5.73492339595451,"LHFPL2"
"280","positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-2.3898823590311,5.70571768439567,"AIF1"
"281","response to sterol (GO:0036314)","1/12",0.0657498197435111,0.172436904447603,0.0784898692295058,0.208673972573913,-2.0960071897056,5.70511851014024,"CCR5"
"282","negative regulation of toll-like receptor 4 signaling pathway (GO:0034144)","1/9",0.0497255347596544,0.16765697543485,0.0609359254636478,0.206970638245146,-1.89858599800037,5.69810597522501,"LYN"
"283","positive regulation of signal transduction (GO:0009967)","5/207",0.0064434287478087,0.0453617383845732,0.0106648507661585,0.0721928359555342,-1.12610758742865,5.6808687147508,"C3;PTPRC;LY86;TREM2;TLR2"
"284","positive regulation of cellular protein catabolic process (GO:1903364)","1/18",0.0969992390013284,0.193998478002657,0.112629902230437,0.227326408171524,-2.4260973073872,5.66021152905678,"CTSC"
"285","modulation by virus of host process (GO:0019054)","1/14",0.0762835881379651,0.184421861432443,0.0900117979848171,0.219419341348031,-2.19447877319177,5.64704665377242,"CD4"
"286","regulation of tumor necrosis factor secretion (GO:1904467)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-2.30864563610957,5.64534434061691,"HAVCR2"
