"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"131","Carbohydrate digestion and absorption_Homo sapiens_hsa04973","1/45",0.282755549095885,0.453051504801361,0.403785892620712,0.677783462613338,2.31910426428521,-2.92942882109405,"PIK3CG"
"132","Ether lipid metabolism_Homo sapiens_hsa00565","1/45",0.282755549095885,0.453051504801361,0.403785892620712,0.677783462613338,2.52297685325289,-3.18695507687757,"PLD4"
"133","Asthma_Homo sapiens_hsa05310","2/31",0.0217045503966609,0.0711707350216091,0.0518307569607875,0.197517208958677,0.913284521225268,-3.49809282641378,"FCER1G;HLA-DOB"
"134","Aldosterone-regulated sodium reabsorption_Homo sapiens_hsa04960","1/39",0.250225899358661,0.415080609524367,0.362058106744029,0.630249296924791,2.53318706152971,-3.50945499126651,"PIK3CG"
"135","Base excision repair_Homo sapiens_hsa03410","1/33",0.216231398047606,0.376402804008796,0.31744938514538,0.566586877284792,3.43450637468826,-5.2596242100306,"PARP3"
"136","Linoleic acid metabolism_Homo sapiens_hsa00591","1/29",0.192722367150825,0.345914254343351,0.286013371111576,0.523738770477041,3.36715856184236,-5.54404218862182,"CYP2E1"
"137","Circadian rhythm_Homo sapiens_hsa04710","1/30",0.198664473795557,0.350146135064668,0.294003871704802,0.531468537312527,4.2428358202208,-6.85700793625747,"BHLHE41"
"138","Glycosphingolipid biosynthesis - lacto and neolacto series_Homo sapiens_hsa00601","1/26",0.174632202987879,0.319781047029752,0.26150224418372,0.485155479340848,3.97605554473164,-6.93850802823173,"B3GALT5"
"139","One carbon pool by folate_Homo sapiens_hsa00670","1/20",0.13723529665465,0.258002357710742,0.209960863486557,0.416964531712741,5.73575150856083,-11.3915370769011,"MTHFD1L"
"140","Other glycan degradation_Homo sapiens_hsa00511","1/18",0.124399441185253,0.240278372700283,0.192003418701974,0.404066896074303,6.3096386676339,-13.1509122880136,"MAN2B1"
"141","Glycosphingolipid biosynthesis - globo series_Homo sapiens_hsa00603","1/14",0.0981560029032774,0.199928254964604,0.154870947618156,0.368370890687152,6.83215790030525,-15.8587857856037,"B3GALT5"
